nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment,on_disk
ip-172-31-21-20,1672352908,1672353675.551218,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,spark,3.3.1,,.sql,1,2.063,0.023,TRUE,399882,0.175,,FALSE
ip-172-31-21-20,1672352908,1672353677.3378267,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,spark,3.3.1,,.sql,2,1.372,0.023,TRUE,399882,0.146,,FALSE
ip-172-31-21-20,1672352908,1672353681.1140265,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,spark,3.3.1,,.sql,1,3.174,0.023,TRUE,19700450.588,0.21,,FALSE
ip-172-31-21-20,1672352908,1672353683.423077,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,spark,3.3.1,,.sql,2,2.019,0.023,TRUE,19700450.588,0.11,,FALSE
ip-172-31-21-20,1672352908,1672353685.0854902,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,spark,3.3.1,,.sql,1,1.316,0.023,TRUE,9.839,0.105,,FALSE
ip-172-31-21-20,1672352908,1672353686.2767518,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,spark,3.3.1,,.sql,2,0.901,0.023,TRUE,9.839,0.104,,FALSE
ip-172-31-21-20,1672352908,1672353692.3027382,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,3.3.1,,.sql,1,5.345,0.023,TRUE,499976651.408;10000000,0.43,,FALSE
ip-172-31-21-20,1672352908,1672353696.6489677,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,spark,3.3.1,,.sql,2,4.039,0.023,TRUE,499976651.408;10000000,0.123,,FALSE
ip-172-31-21-20,1672352908,1672353740.599979,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,spark,3.3.1,,.sql,1,4.087,0.022,TRUE,450015153.577;347720187.394,0.601,,False
ip-172-31-21-20,1672352908,1672353744.380787,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,spark,3.3.1,,.sql,2,3.284,0.022,TRUE,450015153.577;347720187.394,0.235,,False
ip-172-31-21-20,1672352908,1672353749.4312453,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,spark,3.3.1,,.sql,1,4.486,0.022,TRUE,449954076.026;449999844.937,0.127,,False
ip-172-31-21-20,1672352908,1672353753.4013793,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,spark,3.3.1,,.sql,2,3.644,0.022,TRUE,449954076.026;449999844.937,0.125,,False
ip-172-31-21-20,1672352908,1672353758.470954,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,spark,3.3.1,,.sql,1,4.27,0.022,TRUE,500043740.752;449999844.937,0.384,,False
ip-172-31-21-20,1672352908,1672353762.791272,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,spark,3.3.1,,.sql,2,4.021,0.022,TRUE,500043740.752;449999844.937,0.112,,False
ip-172-31-21-20,1672352908,1672353767.581559,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,spark,3.3.1,,.sql,1,4.285,0.022,TRUE,449954076.026;449999844.937,0.11,,False
ip-172-31-21-20,1672352908,1672353771.4915237,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,spark,3.3.1,,.sql,2,3.619,0.022,TRUE,449954076.026;449999844.937,0.113,,False
ip-172-31-21-20,1672352908,1672353784.9283822,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,spark,3.3.1,,.sql,1,12.789,0.022,TRUE,450032091.841;449860428.616,0.177,,False
ip-172-31-21-20,1672352908,1672353793.1621892,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,spark,3.3.1,,.sql,2,7.829,0.022,TRUE,450032091.841;449860428.616,0.16,,False
ip-172-31-21-20,1672352908,1672353826.1860387,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,0.117,0.123,TRUE,29998789,0.0,,False
ip-172-31-21-20,1672352908,1672353826.3473597,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,0.119,0.123,TRUE,29998789,0.0,,False
ip-172-31-21-20,1672352908,1672353826.642632,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,0.238,0.123,TRUE,29998789,0.0,,False
ip-172-31-21-20,1672352908,1672353826.9334614,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,0.251,0.123,TRUE,29998789,0.0,,False
ip-172-31-21-20,1672352908,1672353828.2300181,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,1.244,0.135,TRUE,29998789;4999719.622,0.001,,False
ip-172-31-21-20,1672352908,1672353829.504518,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,1.23,0.136,TRUE,29998789;4999719.622,0.001,,False
ip-172-31-21-20,1672352908,1672353829.6948643,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,0.137,0.125,TRUE,299.988;799.894;4999.767,0.0,,False
ip-172-31-21-20,1672352908,1672353829.8782728,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,0.14,0.125,TRUE,299.988;799.894;4999.767,0.0,,False
ip-172-31-21-20,1672352908,1672353830.2365797,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,0.303,0.127,TRUE,29998789;79989360;499976651.408,0.001,,False
ip-172-31-21-20,1672352908,1672353830.5775573,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,0.298,0.127,TRUE,29998789;79989360;499976651.408,0.001,,False
ip-172-31-21-20,1672352908,1672353831.7964783,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,1,1.165,0.135,TRUE,399882,0.0,,False
ip-172-31-21-20,1672352908,1672353832.9764829,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.groupby,2,1.137,0.135,TRUE,399882,0.0,,False
ip-172-31-21-20,1672352908,1672353999.3243597,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,1,13.645,4.271,TRUE,450015153.577;347720187.395,0.029,,False
ip-172-31-21-20,1672352908,1672354012.7704642,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,2,13.181,4.268,TRUE,450015153.577;347720187.395,0.033,,False
ip-172-31-21-20,1672352908,1672354026.9328427,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,1,13.884,4.385,TRUE,449954076.026;449999844.937,0.031,,False
ip-172-31-21-20,1672352908,1672354041.0209258,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,2,13.822,4.508,TRUE,449954076.026;449999844.937,0.03,,False
ip-172-31-21-20,1672352908,1672354055.122705,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,1,13.791,4.601,TRUE,500043740.752;449999844.937,0.056,,False
ip-172-31-21-20,1672352908,1672354069.3634999,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,2,13.94,4.561,TRUE,500043740.752;449999844.937,0.078,,False
ip-172-31-21-20,1672352908,1672354082.7354093,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,1,13.09,4.633,TRUE,449954076.026;449999844.937,0.031,,False
ip-172-31-21-20,1672352908,1672354095.9578831,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,2,12.953,4.59,TRUE,449954076.026;449999844.937,0.03,,False
ip-172-31-21-20,1672352908,1672354301.1164365,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,1,204.874,19.173,TRUE,450032091.841;449860428.616,0.029,,False
ip-172-31-21-20,1672352908,1672354499.5827494,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,dask,2022.11.1,c2556fb3a574feaeee5be3a8aebae7e229abe28f,.merge,2,196.721,20.398,TRUE,450032091.841;449860428.616,0.029,,False
ip-172-31-21-20,1672355819,1672355833.5805697,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,0.369,0.597,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672355819,1672355833.910489,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,0.327,0.596,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672355819,1672355834.4467857,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,0.533,0.602,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672355819,1672355834.9629638,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,0.513,0.598,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672355819,1672355835.8659983,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,0.899,0.603,TRUE,29998789;4999719.622,0.001,,FALSE
ip-172-31-21-20,1672355819,1672355836.7400873,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,0.87,0.599,TRUE,29998789;4999719.622,0.001,,FALSE
ip-172-31-21-20,1672355819,1672355837.6413305,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,0.898,0.607,TRUE,299.988;799.894;4999.767,0.0,,FALSE
ip-172-31-21-20,1672355819,1672355838.5271947,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,0.883,0.606,TRUE,299.988;799.894;4999.767,0.0,,FALSE
ip-172-31-21-20,1672355819,1672355838.814455,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,0.282,0.611,TRUE,29998789;79989360;499976651.408,0.002,,FALSE
ip-172-31-21-20,1672355819,1672355839.0609221,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,0.241,0.619,TRUE,29998789;79989360;499976651.408,0.002,,FALSE
ip-172-31-21-20,1672355819,1672355840.2695975,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,1.205,0.616,TRUE,499920.14;288648.108,0.0,,FALSE
ip-172-31-21-20,1672355819,1672355841.4888363,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,1.215,0.616,TRUE,499920.14;288648.108,0.0,,FALSE
ip-172-31-21-20,1672355819,1672355842.3732052,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,0.879,0.615,TRUE,399882,0.002,,FALSE
ip-172-31-21-20,1672355819,1672355843.2439158,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,0.866,0.617,TRUE,399882,0.002,,FALSE
ip-172-31-21-20,1672355819,1672355846.3089938,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,3.037,0.653,TRUE,19700450.588,0.025,,FALSE
ip-172-31-21-20,1672355819,1672355849.4357264,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,3.062,0.658,TRUE,19700450.588,0.058,,FALSE
ip-172-31-21-20,1672355819,1672355849.6814055,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,0.238,0.621,TRUE,9.839,0.001,,FALSE
ip-172-31-21-20,1672355819,1672355849.8796577,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,0.194,0.616,TRUE,9.839,0.001,,FALSE
ip-172-31-21-20,1672355819,1672355859.8366299,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,1,9.824,0.802,TRUE,499976651.408;10000000,0.13,,FALSE
ip-172-31-21-20,1672355819,1672355869.772283,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,[.datatable,2,9.787,0.801,TRUE,499976651.408;10000000,0.13,,FALSE
ip-172-31-21-20,1672355819,1672355956.558761,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,1,20.22,1.582,TRUE,450015153.577;347720187.393,0.185,,False
ip-172-31-21-20,1672355819,1672355974.827317,join,J1_1e7_NA_0_0,10000000,small inner on int,8998860,9,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,2,18.026,1.6,TRUE,450015153.577;347720187.393,0.185,,False
ip-172-31-21-20,1672355819,1672355996.7455847,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,1,21.674,1.716,TRUE,449954076.026;449999844.938,0.186,,False
ip-172-31-21-20,1672355819,1672356020.0362985,join,J1_1e7_NA_0_0,10000000,medium inner on int,8998412,11,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,2,23.039,1.717,TRUE,449954076.026;449999844.938,0.185,,False
ip-172-31-21-20,1672355819,1672356030.8569887,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,1,10.563,1.75,TRUE,500043740.752;449999844.938,0.19,,False
ip-172-31-21-20,1672355819,1672356041.3377562,join,J1_1e7_NA_0_0,10000000,medium outer on int,10000000,11,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,2,10.253,1.749,TRUE,500043740.752;449999844.938,0.163,,False
ip-172-31-21-20,1672355819,1672356060.2266457,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,1,18.639,1.666,TRUE,449954076.026;449999844.938,0.187,,False
ip-172-31-21-20,1672355819,1672356078.147019,join,J1_1e7_NA_0_0,10000000,medium inner on factor,8998412,11,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,2,17.674,1.666,TRUE,449954076.026;449999844.938,0.185,,False
ip-172-31-21-20,1672355819,1672356135.2366993,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,1,55.913,2.327,TRUE,450032091.84;449860428.616,0.636,,False
ip-172-31-21-20,1672355819,1672356168.32193,join,J1_1e7_NA_0_0,10000000,big inner on int,9000000,13,pydatatable,1.1.0a0,742a8ac0689018436c8f0353d3f9ef1bff3f0406,join,2,31.934,2.336,TRUE,450032091.84;449860428.616,0.558,,False
ip-172-31-21-20,1672356663,1672356692.7728996,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.256,0.516,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672356663,1672356693.0352955,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.252,0.516,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672356663,1672356693.8548331,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.8,0.525,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672356663,1672356694.6523054,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.787,0.525,TRUE,29998789,0.0,,FALSE
ip-172-31-21-20,1672356663,1672356695.4185162,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.743,0.526,TRUE,29998789;4999719.622,0.001,,FALSE
ip-172-31-21-20,1672356663,1672356696.1582298,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.728,0.526,TRUE,29998789;4999719.622,0.001,,FALSE
ip-172-31-21-20,1672356663,1672356696.478699,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.298,0.526,TRUE,299.988;799.894;4999.767,0.001,,FALSE
ip-172-31-21-20,1672356663,1672356696.789821,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.295,0.526,TRUE,299.988;799.894;4999.767,0.0,,FALSE
ip-172-31-21-20,1672356663,1672356697.4845784,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.672,0.526,TRUE,29998789;79989360;499976651.408,0.001,,FALSE
ip-172-31-21-20,1672356663,1672356698.1656082,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.67,0.526,TRUE,29998789;79989360;499976651.408,0.001,,FALSE
ip-172-31-21-20,1672356663,1672356699.4232323,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,1.233,0.507,TRUE,499920.14;288648.108,0.002,,FALSE
ip-172-31-21-20,1672356663,1672356700.7261732,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,1.288,0.507,TRUE,499920.14;288648.108,0.002,,FALSE
ip-172-31-21-20,1672356663,1672356701.3769317,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,0.627,0.517,TRUE,399882,0.0,,FALSE
ip-172-31-21-20,1672356663,1672356701.9992793,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,0.611,0.517,TRUE,399882,0.0,,FALSE
ip-172-31-21-20,1672356663,1672356706.460159,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,4.441,0.639,TRUE,19700450.588,0.001,,FALSE
ip-172-31-21-20,1672356663,1672356710.9016032,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,4.424,0.639,TRUE,19700450.588,0.001,,FALSE
ip-172-31-21-20,1672356663,1672356721.0867271,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,10.162,0.583,TRUE,9.839,0.0,,FALSE
ip-172-31-21-20,1672356663,1672356731.2226436,groupby,G1_1e7_1e2_0_0,10000000,regression v1 v2 by id2 id4,10000,3,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,10.125,0.583,TRUE,9.839,0.0,,FALSE
ip-172-31-21-20,1672356663,1672356739.7822504,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,1,8.513,1.023,TRUE,499976651.408;10000000,0.026,,FALSE
ip-172-31-21-20,1672356663,1672356748.2424061,groupby,G1_1e7_1e2_0_0,10000000,sum v3 count by id1:id6,10000000,8,pandas,1.5.2,8dab54d6573f7186ff0c3b6364d5e4dd635ff3e7,.groupby,2,8.413,1.022,TRUE,499976651.408;10000000,0.023,,FALSE
ip-172-31-21-20,1672357257,1672357266,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,dplyr,1.0.10,,group_by,1,0.407,NA,TRUE,29998789,0.003,NA,FALSE
ip-172-31-21-20,1672357257,1672357267,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1,100,2,dplyr,1.0.10,,group_by,2,0.373,NA,TRUE,29998789,0.003,NA,FALSE
ip-172-31-21-20,1672357257,1672357268,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,dplyr,1.0.10,,group_by,1,1.163,NA,TRUE,29998789,0.004,NA,FALSE
ip-172-31-21-20,1672357257,1672357270,groupby,G1_1e7_1e2_0_0,10000000,sum v1 by id1:id2,10000,3,dplyr,1.0.10,,group_by,2,1.114,NA,TRUE,29998789,0.003,NA,FALSE
ip-172-31-21-20,1672357257,1672357273,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,dplyr,1.0.10,,group_by,1,2.814,NA,TRUE,29998789;4999720,0.004,NA,FALSE
ip-172-31-21-20,1672357257,1672357275,groupby,G1_1e7_1e2_0_0,10000000,sum v1 mean v3 by id3,100000,3,dplyr,1.0.10,,group_by,2,2.515,NA,TRUE,29998789;4999720,0.004,NA,FALSE
ip-172-31-21-20,1672357257,1672357277,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,dplyr,1.0.10,,group_by,1,1.03,NA,TRUE,299.988;799.8942;4999.767,0.003,NA,FALSE
ip-172-31-21-20,1672357257,1672357278,groupby,G1_1e7_1e2_0_0,10000000,mean v1:v3 by id4,100,4,dplyr,1.0.10,,group_by,2,0.937,NA,TRUE,299.988;799.8942;4999.767,0.002,NA,FALSE
ip-172-31-21-20,1672357257,1672357281,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,dplyr,1.0.10,,group_by,1,2.555,NA,TRUE,29998789;79989360;499976651,0.004,NA,FALSE
ip-172-31-21-20,1672357257,1672357283,groupby,G1_1e7_1e2_0_0,10000000,sum v1:v3 by id6,100000,4,dplyr,1.0.10,,group_by,2,2.398,NA,TRUE,29998789;79989360;499976651,0.005,NA,FALSE
ip-172-31-21-20,1672357257,1672357286,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,dplyr,1.0.10,,group_by,1,2.216,NA,TRUE,499920.1;288648.1,0.003,NA,FALSE
ip-172-31-21-20,1672357257,1672357288,groupby,G1_1e7_1e2_0_0,10000000,median v3 sd v3 by id4 id5,10000,4,dplyr,1.0.10,,group_by,2,2.099,NA,TRUE,499920.1;288648.1,0.003,NA,FALSE
ip-172-31-21-20,1672357257,1672357290,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,dplyr,1.0.10,,group_by,1,1.863,NA,TRUE,399882,0.004,NA,FALSE
ip-172-31-21-20,1672357257,1672357292,groupby,G1_1e7_1e2_0_0,10000000,max v1 - min v2 by id3,100000,2,dplyr,1.0.10,,group_by,2,1.827,NA,TRUE,399882,0.003,NA,FALSE
ip-172-31-21-20,1672357257,1672357298,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,dplyr,1.0.10,,group_by,1,5.727,NA,TRUE,19700451,0.004,NA,FALSE
ip-172-31-21-20,1672357257,1672357304,groupby,G1_1e7_1e2_0_0,10000000,largest two v3 by id6,200000,2,dplyr,1.0.10,,group_by,2,5.581,NA,TRUE,19700451,0.004,NA,FALSE
